Title,Subtitle,Image,Author,Publication,Year,Month,Day,Tag,Reading_Time,Claps,Comment,url,Author_url 
Scalable Data Engineering Platform on Cloud,Deploy Apache Airflow on AWS ECS (using EC2). Part 1,1,Fartash Haghani,NaN,2018,5,13,data-engineering,8,307,0,https://medium.com/@fartashh/scalable-data-engineering-platform-on-cloud-a557026aa02e?source=tag_archive---------0-----------------------,https://medium.com/@fartashh?source=tag_archive---------0-----------------------
Using Pandas to create a conditional column by selecting multiple columns in two different dataframes,NaN,1,Imaad Mohamed Khan,NaN,2018,5,13,data-engineering,3,265,0,https://medium.com/@Imaadmkhan1/using-pandas-to-create-a-conditional-column-by-selecting-multiple-columns-in-two-different-b50886fabb7d?source=tag_archive---------1-----------------------,https://medium.com/@Imaadmkhan1?source=tag_archive---------1-----------------------
Setting up a scalable data exploration environment with Spark and Jupyter Lab,NaN,1,Ivan Vasquez,Becoming Human: Artificial Intelligence Magazine,2018,5,13,data-engineering,10,100,0,https://becominghuman.ai/setting-up-a-scalable-data-exploration-environment-with-spark-and-jupyter-lab-22dbe7046269?source=tag_archive---------2-----------------------,https://becominghuman.ai/@ivan.vasquez?source=tag_archive---------2-----------------------
Airflow by Google: A first impression of Cloud Composer,NaN,1,Alex Svanevik,Towards Data Science,2018,5,13,data-engineering,3,256,0,https://towardsdatascience.com/airflow-by-google-a-first-impression-of-cloud-composer-f4d9f86358cf?source=tag_archive---------3-----------------------,https://towardsdatascience.com/@ASvanevik?source=tag_archive---------3-----------------------
Connect to AWS Athena using Datagrip,"Datagrip is a great database IDE, just like the other IDEs from Jetbrains: Pycharm, IntelliJ,  In this blog, I describe how to connect an AWS Athena database to Datagrip, for my own reference and hopefully helpful for someone else as well. This assumes that you",0,Kris Peeters,datamindedbe,2018,5,13,data-engineering,4,116,0,https://medium.com/datamindedbe/connect-to-aws-athena-using-datagrip-c34762e37a17?source=tag_archive---------4-----------------------,https://medium.com/@peeterskris?source=tag_archive---------4-----------------------
Denormalizing your data with Azure Functions and Cosmos DB's change feed,"In this article, we're going",1,Thomas Weiss,NaN,2018,5,13,data-engineering,5,103,0,https://medium.com/@thomasweiss_io/denormalizing-your-data-with-azure-functions-and-cosmos-dbs-change-feed-c4a8687cda88?source=tag_archive---------5-----------------------,https://medium.com/@thomasweiss_io?source=tag_archive---------5-----------------------
Serverless Data Engineering Platform on Cloud,Deploy Apache Airflow on AWS ECS (using FARGATE). Part 2,1,Fartash Haghani,NaN,2018,5,13,data-engineering,5,186,0,https://medium.com/@fartashh/serverless-data-engineering-platform-on-cloud-59741b5627a5?source=tag_archive---------6-----------------------,https://medium.com/@fartashh?source=tag_archive---------6-----------------------
Practical Apache Spark in 10 minutes. Part 2RDD,NaN,1,Igor Bobriakov,Data Science School,2018,5,13,data-engineering,4,135,0,https://medium.com/data-science-school/practical-apache-spark-in-10-minutes-part-2-rdd-8e34c7663d6d?source=tag_archive---------7-----------------------,https://medium.com/@ibobriakov?source=tag_archive---------7-----------------------
"Data engineers are there, can you see them ?",There is a high demand for data engineers these days. I can see job proposals,1,Guillaume Payen,Towards Data Science,2018,5,13,data-engineering,5,62,0,https://towardsdatascience.com/data-engineers-are-there-did-you-see-them-9b6452e92b23?source=tag_archive---------8-----------------------,https://towardsdatascience.com/@guillaume_payen?source=tag_archive---------8-----------------------
Getting Started with Snowflake and Matillion,Some of us here at Pandera Labs recently attended Snowflakes Unite the Data,1,Michael Gohl,Pandera Labs,2018,5,13,data-engineering,5,201,0,https://medium.com/pandera-labs/getting-started-with-snowflake-and-matillion-42232efe2430?source=tag_archive---------9-----------------------,https://medium.com/@mike_75496?source=tag_archive---------9-----------------------
Scalable Data Engineering Platform on Cloud,Deploy Apache Airflow on AWS ECS (using EC2). Part 1,1,Fartash Haghani,NaN,2018,5,14,data-engineering,8,307,0,https://medium.com/@fartashh/scalable-data-engineering-platform-on-cloud-a557026aa02e?source=tag_archive---------0-----------------------,https://medium.com/@fartashh?source=tag_archive---------0-----------------------
Using Pandas to create a conditional column by selecting multiple columns in two different dataframes,NaN,1,Imaad Mohamed Khan,NaN,2018,5,14,data-engineering,3,265,0,https://medium.com/@Imaadmkhan1/using-pandas-to-create-a-conditional-column-by-selecting-multiple-columns-in-two-different-b50886fabb7d?source=tag_archive---------1-----------------------,https://medium.com/@Imaadmkhan1?source=tag_archive---------1-----------------------
Setting up a scalable data exploration environment with Spark and Jupyter Lab,NaN,1,Ivan Vasquez,Becoming Human: Artificial Intelligence Magazine,2018,5,14,data-engineering,10,100,0,https://becominghuman.ai/setting-up-a-scalable-data-exploration-environment-with-spark-and-jupyter-lab-22dbe7046269?source=tag_archive---------2-----------------------,https://becominghuman.ai/@ivan.vasquez?source=tag_archive---------2-----------------------
Airflow by Google: A first impression of Cloud Composer,NaN,1,Alex Svanevik,Towards Data Science,2018,5,14,data-engineering,3,256,0,https://towardsdatascience.com/airflow-by-google-a-first-impression-of-cloud-composer-f4d9f86358cf?source=tag_archive---------3-----------------------,https://towardsdatascience.com/@ASvanevik?source=tag_archive---------3-----------------------
Connect to AWS Athena using Datagrip,"Datagrip is a great database IDE, just like the other IDEs from Jetbrains: Pycharm, IntelliJ,  In this blog, I describe how to connect an AWS Athena database to Datagrip, for my own reference and hopefully helpful for someone else as well. This assumes that you",0,Kris Peeters,datamindedbe,2018,5,14,data-engineering,4,116,0,https://medium.com/datamindedbe/connect-to-aws-athena-using-datagrip-c34762e37a17?source=tag_archive---------4-----------------------,https://medium.com/@peeterskris?source=tag_archive---------4-----------------------
Denormalizing your data with Azure Functions and Cosmos DB's change feed,"In this article, we're going",1,Thomas Weiss,NaN,2018,5,14,data-engineering,5,103,0,https://medium.com/@thomasweiss_io/denormalizing-your-data-with-azure-functions-and-cosmos-dbs-change-feed-c4a8687cda88?source=tag_archive---------5-----------------------,https://medium.com/@thomasweiss_io?source=tag_archive---------5-----------------------
Serverless Data Engineering Platform on Cloud,Deploy Apache Airflow on AWS ECS (using FARGATE). Part 2,1,Fartash Haghani,NaN,2018,5,14,data-engineering,5,186,0,https://medium.com/@fartashh/serverless-data-engineering-platform-on-cloud-59741b5627a5?source=tag_archive---------6-----------------------,https://medium.com/@fartashh?source=tag_archive---------6-----------------------
Practical Apache Spark in 10 minutes. Part 2RDD,NaN,1,Igor Bobriakov,Data Science School,2018,5,14,data-engineering,4,135,0,https://medium.com/data-science-school/practical-apache-spark-in-10-minutes-part-2-rdd-8e34c7663d6d?source=tag_archive---------7-----------------------,https://medium.com/@ibobriakov?source=tag_archive---------7-----------------------
"Data engineers are there, can you see them ?",There is a high demand for data engineers these days. I can see job proposals,1,Guillaume Payen,Towards Data Science,2018,5,14,data-engineering,5,62,0,https://towardsdatascience.com/data-engineers-are-there-did-you-see-them-9b6452e92b23?source=tag_archive---------8-----------------------,https://towardsdatascience.com/@guillaume_payen?source=tag_archive---------8-----------------------
Getting Started with Snowflake and Matillion,Some of us here at Pandera Labs recently attended Snowflakes Unite the Data,1,Michael Gohl,Pandera Labs,2018,5,14,data-engineering,5,201,0,https://medium.com/pandera-labs/getting-started-with-snowflake-and-matillion-42232efe2430?source=tag_archive---------9-----------------------,https://medium.com/@mike_75496?source=tag_archive---------9-----------------------
Testing Data Pipelines With Great Expectations (Interview),"Testing is a critical activity in all software projects, but one that is often neglected in data pipelines. The complexities introduced by the inherent statefulness of the problem domain and the interdependencies between systems",0,Boundless Notions,NaN,2018,5,15,data-engineering,1,0,0,https://medium.com/@TobiasMacey/testing-data-pipelines-with-great-expectations-interview-ddde850cf53f?source=tag_archive---------0-----------------------,https://medium.com/@TobiasMacey?source=tag_archive---------0-----------------------
A Brief Look At Geospatial Data And Graph Databases (Interview),The Open Data Science Conference brings together a variety of data professionals each year in Boston. This weeks episode consists of a pair of brief interviews conducted on-site at the conference. First up youll hear,0,Boundless Notions,NaN,2018,5,15,data-engineering,1,0,0,https://medium.com/@TobiasMacey/a-brief-look-at-geospatial-data-and-graph-databases-interview-e26e836dd3cd?source=tag_archive---------1-----------------------,https://medium.com/@TobiasMacey?source=tag_archive---------1-----------------------
Scalable Data Engineering Platform on Cloud,Deploy Apache Airflow on AWS ECS (using EC2). Part 1,1,Fartash Haghani,NaN,2018,5,16,data-engineering,8,307,0,https://medium.com/@fartashh/scalable-data-engineering-platform-on-cloud-a557026aa02e?source=tag_archive---------0-----------------------,https://medium.com/@fartashh?source=tag_archive---------0-----------------------
Serverless Data Engineering Platform on Cloud,Deploy Apache Airflow on AWS ECS (using FARGATE). Part 2,1,Fartash Haghani,NaN,2018,5,16,data-engineering,5,186,0,https://medium.com/@fartashh/serverless-data-engineering-platform-on-cloud-59741b5627a5?source=tag_archive---------1-----------------------,https://medium.com/@fartashh?source=tag_archive---------1-----------------------
Where do you belong in the world of #data ?,#datascientist,0,Akansha Jain,Learn with Akansha,2018,5,16,data-engineering,2,5,0,https://medium.com/learn-with-akansha/where-do-you-belong-in-the-world-of-data-45a1b306edd3?source=tag_archive---------2-----------------------,https://medium.com/@jainakansha?source=tag_archive---------2-----------------------
Scalable Data Engineering Platform on Cloud,Deploy Apache Airflow on AWS ECS (using EC2). Part 1,1,Fartash Haghani,NaN,2018,5,17,data-engineering,8,307,0,https://medium.com/@fartashh/scalable-data-engineering-platform-on-cloud-a557026aa02e?source=tag_archive---------0-----------------------,https://medium.com/@fartashh?source=tag_archive---------0-----------------------
Using Pandas to create a conditional column by selecting multiple columns in two different dataframes,NaN,1,Imaad Mohamed Khan,NaN,2018,5,17,data-engineering,3,265,0,https://medium.com/@Imaadmkhan1/using-pandas-to-create-a-conditional-column-by-selecting-multiple-columns-in-two-different-b50886fabb7d?source=tag_archive---------1-----------------------,https://medium.com/@Imaadmkhan1?source=tag_archive---------1-----------------------
Setting up a scalable data exploration environment with Spark and Jupyter Lab,NaN,1,Ivan Vasquez,Becoming Human: Artificial Intelligence Magazine,2018,5,17,data-engineering,10,100,0,https://becominghuman.ai/setting-up-a-scalable-data-exploration-environment-with-spark-and-jupyter-lab-22dbe7046269?source=tag_archive---------2-----------------------,https://becominghuman.ai/@ivan.vasquez?source=tag_archive---------2-----------------------
Airflow by Google: A first impression of Cloud Composer,NaN,1,Alex Svanevik,Towards Data Science,2018,5,17,data-engineering,3,256,0,https://towardsdatascience.com/airflow-by-google-a-first-impression-of-cloud-composer-f4d9f86358cf?source=tag_archive---------3-----------------------,https://towardsdatascience.com/@ASvanevik?source=tag_archive---------3-----------------------
Connect to AWS Athena using Datagrip,"Datagrip is a great database IDE, just like the other IDEs from Jetbrains: Pycharm, IntelliJ,  In this blog, I describe how to connect an AWS Athena database to Datagrip, for my own reference and hopefully helpful for someone else as well. This assumes that you",0,Kris Peeters,datamindedbe,2018,5,17,data-engineering,4,116,0,https://medium.com/datamindedbe/connect-to-aws-athena-using-datagrip-c34762e37a17?source=tag_archive---------4-----------------------,https://medium.com/@peeterskris?source=tag_archive---------4-----------------------
Denormalizing your data with Azure Functions and Cosmos DB's change feed,"In this article, we're going",1,Thomas Weiss,NaN,2018,5,17,data-engineering,5,103,0,https://medium.com/@thomasweiss_io/denormalizing-your-data-with-azure-functions-and-cosmos-dbs-change-feed-c4a8687cda88?source=tag_archive---------5-----------------------,https://medium.com/@thomasweiss_io?source=tag_archive---------5-----------------------
Serverless Data Engineering Platform on Cloud,Deploy Apache Airflow on AWS ECS (using FARGATE). Part 2,1,Fartash Haghani,NaN,2018,5,17,data-engineering,5,186,0,https://medium.com/@fartashh/serverless-data-engineering-platform-on-cloud-59741b5627a5?source=tag_archive---------6-----------------------,https://medium.com/@fartashh?source=tag_archive---------6-----------------------
Practical Apache Spark in 10 minutes. Part 2RDD,NaN,1,Igor Bobriakov,Data Science School,2018,5,17,data-engineering,4,135,0,https://medium.com/data-science-school/practical-apache-spark-in-10-minutes-part-2-rdd-8e34c7663d6d?source=tag_archive---------7-----------------------,https://medium.com/@ibobriakov?source=tag_archive---------7-----------------------
"Data engineers are there, can you see them ?",There is a high demand for data engineers these days. I can see job proposals,1,Guillaume Payen,Towards Data Science,2018,5,17,data-engineering,5,62,0,https://towardsdatascience.com/data-engineers-are-there-did-you-see-them-9b6452e92b23?source=tag_archive---------8-----------------------,https://towardsdatascience.com/@guillaume_payen?source=tag_archive---------8-----------------------
Getting Started with Snowflake and Matillion,Some of us here at Pandera Labs recently attended Snowflakes Unite the Data,1,Michael Gohl,Pandera Labs,2018,5,17,data-engineering,5,201,0,https://medium.com/pandera-labs/getting-started-with-snowflake-and-matillion-42232efe2430?source=tag_archive---------9-----------------------,https://medium.com/@mike_75496?source=tag_archive---------9-----------------------
Practical Apache Spark in 10 minutes. Part 2RDD,NaN,1,Igor Bobriakov,Data Science School,2018,5,18,data-engineering,4,135,0,https://medium.com/data-science-school/practical-apache-spark-in-10-minutes-part-2-rdd-8e34c7663d6d?source=tag_archive---------0-----------------------,https://medium.com/@ibobriakov?source=tag_archive---------0-----------------------
Insight Data Engineering to mark 4-year anniversary,NaN,1,David E Drummond,Insight,2018,5,18,data-engineering,1,22,0,https://blog.insightdatascience.com/insight-data-engineering-to-mark-4-year-anniversary-5c5f7f87003e?source=tag_archive---------1-----------------------,https://blog.insightdatascience.com/@ddrum001?source=tag_archive---------1-----------------------
Data Modeling For Question Answering,NaN,1,Tim Tutt,ClearQuery,2018,5,18,data-engineering,4,5,0,https://medium.com/clearquery/data-modeling-for-question-answering-b991fc85f079?source=tag_archive---------2-----------------------,https://medium.com/@timtutt?source=tag_archive---------2-----------------------
Scalable Data Engineering Platform on Cloud,Deploy Apache Airflow on AWS ECS (using EC2). Part 1,1,Fartash Haghani,NaN,2018,5,19,data-engineering,8,307,0,https://medium.com/@fartashh/scalable-data-engineering-platform-on-cloud-a557026aa02e?source=tag_archive---------0-----------------------,https://medium.com/@fartashh?source=tag_archive---------0-----------------------
Using Pandas to create a conditional column by selecting multiple columns in two different dataframes,NaN,1,Imaad Mohamed Khan,NaN,2018,5,19,data-engineering,3,265,0,https://medium.com/@Imaadmkhan1/using-pandas-to-create-a-conditional-column-by-selecting-multiple-columns-in-two-different-b50886fabb7d?source=tag_archive---------1-----------------------,https://medium.com/@Imaadmkhan1?source=tag_archive---------1-----------------------
Setting up a scalable data exploration environment with Spark and Jupyter Lab,NaN,1,Ivan Vasquez,Becoming Human: Artificial Intelligence Magazine,2018,5,19,data-engineering,10,100,0,https://becominghuman.ai/setting-up-a-scalable-data-exploration-environment-with-spark-and-jupyter-lab-22dbe7046269?source=tag_archive---------2-----------------------,https://becominghuman.ai/@ivan.vasquez?source=tag_archive---------2-----------------------
Airflow by Google: A first impression of Cloud Composer,NaN,1,Alex Svanevik,Towards Data Science,2018,5,19,data-engineering,3,256,0,https://towardsdatascience.com/airflow-by-google-a-first-impression-of-cloud-composer-f4d9f86358cf?source=tag_archive---------3-----------------------,https://towardsdatascience.com/@ASvanevik?source=tag_archive---------3-----------------------
Connect to AWS Athena using Datagrip,"Datagrip is a great database IDE, just like the other IDEs from Jetbrains: Pycharm, IntelliJ,  In this blog, I describe how to connect an AWS Athena database to Datagrip, for my own reference and hopefully helpful for someone else as well. This assumes that you",0,Kris Peeters,datamindedbe,2018,5,19,data-engineering,4,116,0,https://medium.com/datamindedbe/connect-to-aws-athena-using-datagrip-c34762e37a17?source=tag_archive---------4-----------------------,https://medium.com/@peeterskris?source=tag_archive---------4-----------------------
Denormalizing your data with Azure Functions and Cosmos DB's change feed,"In this article, we're going",1,Thomas Weiss,NaN,2018,5,19,data-engineering,5,103,0,https://medium.com/@thomasweiss_io/denormalizing-your-data-with-azure-functions-and-cosmos-dbs-change-feed-c4a8687cda88?source=tag_archive---------5-----------------------,https://medium.com/@thomasweiss_io?source=tag_archive---------5-----------------------
Serverless Data Engineering Platform on Cloud,Deploy Apache Airflow on AWS ECS (using FARGATE). Part 2,1,Fartash Haghani,NaN,2018,5,19,data-engineering,5,186,0,https://medium.com/@fartashh/serverless-data-engineering-platform-on-cloud-59741b5627a5?source=tag_archive---------6-----------------------,https://medium.com/@fartashh?source=tag_archive---------6-----------------------
Practical Apache Spark in 10 minutes. Part 2RDD,NaN,1,Igor Bobriakov,Data Science School,2018,5,19,data-engineering,4,135,0,https://medium.com/data-science-school/practical-apache-spark-in-10-minutes-part-2-rdd-8e34c7663d6d?source=tag_archive---------7-----------------------,https://medium.com/@ibobriakov?source=tag_archive---------7-----------------------
"Data engineers are there, can you see them ?",There is a high demand for data engineers these days. I can see job proposals,1,Guillaume Payen,Towards Data Science,2018,5,19,data-engineering,5,62,0,https://towardsdatascience.com/data-engineers-are-there-did-you-see-them-9b6452e92b23?source=tag_archive---------8-----------------------,https://towardsdatascience.com/@guillaume_payen?source=tag_archive---------8-----------------------
Getting Started with Snowflake and Matillion,Some of us here at Pandera Labs recently attended Snowflakes Unite the Data,1,Michael Gohl,Pandera Labs,2018,5,19,data-engineering,5,201,0,https://medium.com/pandera-labs/getting-started-with-snowflake-and-matillion-42232efe2430?source=tag_archive---------9-----------------------,https://medium.com/@mike_75496?source=tag_archive---------9-----------------------
Scalable Data Engineering Platform on Cloud,Deploy Apache Airflow on AWS ECS (using EC2). Part 1,1,Fartash Haghani,NaN,2018,5,20,data-engineering,8,307,0,https://medium.com/@fartashh/scalable-data-engineering-platform-on-cloud-a557026aa02e?source=tag_archive---------0-----------------------,https://medium.com/@fartashh?source=tag_archive---------0-----------------------
Using Pandas to create a conditional column by selecting multiple columns in two different dataframes,NaN,1,Imaad Mohamed Khan,NaN,2018,5,20,data-engineering,3,265,0,https://medium.com/@Imaadmkhan1/using-pandas-to-create-a-conditional-column-by-selecting-multiple-columns-in-two-different-b50886fabb7d?source=tag_archive---------1-----------------------,https://medium.com/@Imaadmkhan1?source=tag_archive---------1-----------------------
Setting up a scalable data exploration environment with Spark and Jupyter Lab,NaN,1,Ivan Vasquez,Becoming Human: Artificial Intelligence Magazine,2018,5,20,data-engineering,10,100,0,https://becominghuman.ai/setting-up-a-scalable-data-exploration-environment-with-spark-and-jupyter-lab-22dbe7046269?source=tag_archive---------2-----------------------,https://becominghuman.ai/@ivan.vasquez?source=tag_archive---------2-----------------------
Airflow by Google: A first impression of Cloud Composer,NaN,1,Alex Svanevik,Towards Data Science,2018,5,20,data-engineering,3,256,0,https://towardsdatascience.com/airflow-by-google-a-first-impression-of-cloud-composer-f4d9f86358cf?source=tag_archive---------3-----------------------,https://towardsdatascience.com/@ASvanevik?source=tag_archive---------3-----------------------
Connect to AWS Athena using Datagrip,"Datagrip is a great database IDE, just like the other IDEs from Jetbrains: Pycharm, IntelliJ,  In this blog, I describe how to connect an AWS Athena database to Datagrip, for my own reference and hopefully helpful for someone else as well. This assumes that you",0,Kris Peeters,datamindedbe,2018,5,20,data-engineering,4,116,0,https://medium.com/datamindedbe/connect-to-aws-athena-using-datagrip-c34762e37a17?source=tag_archive---------4-----------------------,https://medium.com/@peeterskris?source=tag_archive---------4-----------------------
Denormalizing your data with Azure Functions and Cosmos DB's change feed,"In this article, we're going",1,Thomas Weiss,NaN,2018,5,20,data-engineering,5,103,0,https://medium.com/@thomasweiss_io/denormalizing-your-data-with-azure-functions-and-cosmos-dbs-change-feed-c4a8687cda88?source=tag_archive---------5-----------------------,https://medium.com/@thomasweiss_io?source=tag_archive---------5-----------------------
Serverless Data Engineering Platform on Cloud,Deploy Apache Airflow on AWS ECS (using FARGATE). Part 2,1,Fartash Haghani,NaN,2018,5,20,data-engineering,5,186,0,https://medium.com/@fartashh/serverless-data-engineering-platform-on-cloud-59741b5627a5?source=tag_archive---------6-----------------------,https://medium.com/@fartashh?source=tag_archive---------6-----------------------
Practical Apache Spark in 10 minutes. Part 2RDD,NaN,1,Igor Bobriakov,Data Science School,2018,5,20,data-engineering,4,135,0,https://medium.com/data-science-school/practical-apache-spark-in-10-minutes-part-2-rdd-8e34c7663d6d?source=tag_archive---------7-----------------------,https://medium.com/@ibobriakov?source=tag_archive---------7-----------------------
"Data engineers are there, can you see them ?",There is a high demand for data engineers these days. I can see job proposals,1,Guillaume Payen,Towards Data Science,2018,5,20,data-engineering,5,62,0,https://towardsdatascience.com/data-engineers-are-there-did-you-see-them-9b6452e92b23?source=tag_archive---------8-----------------------,https://towardsdatascience.com/@guillaume_payen?source=tag_archive---------8-----------------------
Getting Started with Snowflake and Matillion,Some of us here at Pandera Labs recently attended Snowflakes Unite the Data,1,Michael Gohl,Pandera Labs,2018,5,20,data-engineering,5,201,0,https://medium.com/pandera-labs/getting-started-with-snowflake-and-matillion-42232efe2430?source=tag_archive---------9-----------------------,https://medium.com/@mike_75496?source=tag_archive---------9-----------------------
Scalable Data Engineering Platform on Cloud,Deploy Apache Airflow on AWS ECS (using EC2). Part 1,1,Fartash Haghani,NaN,2018,5,21,data-engineering,8,307,0,https://medium.com/@fartashh/scalable-data-engineering-platform-on-cloud-a557026aa02e?source=tag_archive---------0-----------------------,https://medium.com/@fartashh?source=tag_archive---------0-----------------------
Using Pandas to create a conditional column by selecting multiple columns in two different dataframes,NaN,1,Imaad Mohamed Khan,NaN,2018,5,21,data-engineering,3,265,0,https://medium.com/@Imaadmkhan1/using-pandas-to-create-a-conditional-column-by-selecting-multiple-columns-in-two-different-b50886fabb7d?source=tag_archive---------1-----------------------,https://medium.com/@Imaadmkhan1?source=tag_archive---------1-----------------------
Setting up a scalable data exploration environment with Spark and Jupyter Lab,NaN,1,Ivan Vasquez,Becoming Human: Artificial Intelligence Magazine,2018,5,21,data-engineering,10,100,0,https://becominghuman.ai/setting-up-a-scalable-data-exploration-environment-with-spark-and-jupyter-lab-22dbe7046269?source=tag_archive---------2-----------------------,https://becominghuman.ai/@ivan.vasquez?source=tag_archive---------2-----------------------
Airflow by Google: A first impression of Cloud Composer,NaN,1,Alex Svanevik,Towards Data Science,2018,5,21,data-engineering,3,256,0,https://towardsdatascience.com/airflow-by-google-a-first-impression-of-cloud-composer-f4d9f86358cf?source=tag_archive---------3-----------------------,https://towardsdatascience.com/@ASvanevik?source=tag_archive---------3-----------------------
Connect to AWS Athena using Datagrip,"Datagrip is a great database IDE, just like the other IDEs from Jetbrains: Pycharm, IntelliJ,  In this blog, I describe how to connect an AWS Athena database to Datagrip, for my own reference and hopefully helpful for someone else as well. This assumes that you",0,Kris Peeters,datamindedbe,2018,5,21,data-engineering,4,116,0,https://medium.com/datamindedbe/connect-to-aws-athena-using-datagrip-c34762e37a17?source=tag_archive---------4-----------------------,https://medium.com/@peeterskris?source=tag_archive---------4-----------------------
Denormalizing your data with Azure Functions and Cosmos DB's change feed,"In this article, we're going",1,Thomas Weiss,NaN,2018,5,21,data-engineering,5,103,0,https://medium.com/@thomasweiss_io/denormalizing-your-data-with-azure-functions-and-cosmos-dbs-change-feed-c4a8687cda88?source=tag_archive---------5-----------------------,https://medium.com/@thomasweiss_io?source=tag_archive---------5-----------------------
Serverless Data Engineering Platform on Cloud,Deploy Apache Airflow on AWS ECS (using FARGATE). Part 2,1,Fartash Haghani,NaN,2018,5,21,data-engineering,5,186,0,https://medium.com/@fartashh/serverless-data-engineering-platform-on-cloud-59741b5627a5?source=tag_archive---------6-----------------------,https://medium.com/@fartashh?source=tag_archive---------6-----------------------
Practical Apache Spark in 10 minutes. Part 2RDD,NaN,1,Igor Bobriakov,Data Science School,2018,5,21,data-engineering,4,135,0,https://medium.com/data-science-school/practical-apache-spark-in-10-minutes-part-2-rdd-8e34c7663d6d?source=tag_archive---------7-----------------------,https://medium.com/@ibobriakov?source=tag_archive---------7-----------------------
"Data engineers are there, can you see them ?",There is a high demand for data engineers these days. I can see job proposals,1,Guillaume Payen,Towards Data Science,2018,5,21,data-engineering,5,62,0,https://towardsdatascience.com/data-engineers-are-there-did-you-see-them-9b6452e92b23?source=tag_archive---------8-----------------------,https://towardsdatascience.com/@guillaume_payen?source=tag_archive---------8-----------------------
Getting Started with Snowflake and Matillion,Some of us here at Pandera Labs recently attended Snowflakes Unite the Data,1,Michael Gohl,Pandera Labs,2018,5,21,data-engineering,5,201,0,https://medium.com/pandera-labs/getting-started-with-snowflake-and-matillion-42232efe2430?source=tag_archive---------9-----------------------,https://medium.com/@mike_75496?source=tag_archive---------9-----------------------
Analyzing Your Data Lake With PrestoDB (Interview),"Most businesses end up with data in a myriad of places with varying levels of structure. This makes it difficult to gain insights from across departments, projects, or people. Presto is a distributed SQL engine that allows you to tie all of",0,Boundless Notions,NaN,2018,5,22,data-engineering,1,1,0,https://medium.com/@TobiasMacey/analyzing-your-data-lake-with-prestodb-interview-2f4d979d96cc?source=tag_archive---------0-----------------------,https://medium.com/@TobiasMacey?source=tag_archive---------0-----------------------
"Data engineers are there, can you see them ?",There is a high demand for data engineers these days. I can see job proposals,1,Guillaume Payen,Towards Data Science,2018,5,23,data-engineering,5,62,0,https://towardsdatascience.com/data-engineers-are-there-did-you-see-them-9b6452e92b23?source=tag_archive---------0-----------------------,https://towardsdatascience.com/@guillaume_payen?source=tag_archive---------0-----------------------
Data operation vs Data engineering,Listen to the full episode here.,1,Liam Oliver Donoghue,NaN,2018,5,24,data-engineering,1,0,0,https://medium.com/@venturimarketingliam/data-operation-vs-data-engineering-46acf0e98334?source=tag_archive---------0-----------------------,https://medium.com/@venturimarketingliam?source=tag_archive---------0-----------------------
Would appreciate input,"Hi, what was your elasticache redis setup? Was it in cluster mode? I am having trouble with setting up airflow in redis cluster mode.",0,sharath jagannath,NaN,2018,5,25,data-engineering,0,1,1,https://medium.com/@sharathjagannath/would-appreciate-input-5501c8d136d2?source=tag_archive---------0-----------------------,https://medium.com/@sharathjagannath?source=tag_archive---------0-----------------------
Scalable Data Engineering Platform on Cloud,Deploy Apache Airflow on AWS ECS (using EC2). Part 1,1,Fartash Haghani,NaN,2018,5,26,data-engineering,8,307,0,https://medium.com/@fartashh/scalable-data-engineering-platform-on-cloud-a557026aa02e?source=tag_archive---------0-----------------------,https://medium.com/@fartashh?source=tag_archive---------0-----------------------
Using Pandas to create a conditional column by selecting multiple columns in two different dataframes,NaN,1,Imaad Mohamed Khan,NaN,2018,5,26,data-engineering,3,265,0,https://medium.com/@Imaadmkhan1/using-pandas-to-create-a-conditional-column-by-selecting-multiple-columns-in-two-different-b50886fabb7d?source=tag_archive---------1-----------------------,https://medium.com/@Imaadmkhan1?source=tag_archive---------1-----------------------
Setting up a scalable data exploration environment with Spark and Jupyter Lab,NaN,1,Ivan Vasquez,Becoming Human: Artificial Intelligence Magazine,2018,5,26,data-engineering,10,100,0,https://becominghuman.ai/setting-up-a-scalable-data-exploration-environment-with-spark-and-jupyter-lab-22dbe7046269?source=tag_archive---------2-----------------------,https://becominghuman.ai/@ivan.vasquez?source=tag_archive---------2-----------------------
Airflow by Google: A first impression of Cloud Composer,NaN,1,Alex Svanevik,Towards Data Science,2018,5,26,data-engineering,3,256,0,https://towardsdatascience.com/airflow-by-google-a-first-impression-of-cloud-composer-f4d9f86358cf?source=tag_archive---------3-----------------------,https://towardsdatascience.com/@ASvanevik?source=tag_archive---------3-----------------------
Connect to AWS Athena using Datagrip,"Datagrip is a great database IDE, just like the other IDEs from Jetbrains: Pycharm, IntelliJ,  In this blog, I describe how to connect an AWS Athena database to Datagrip, for my own reference and hopefully helpful for someone else as well. This assumes that you",0,Kris Peeters,datamindedbe,2018,5,26,data-engineering,4,116,0,https://medium.com/datamindedbe/connect-to-aws-athena-using-datagrip-c34762e37a17?source=tag_archive---------4-----------------------,https://medium.com/@peeterskris?source=tag_archive---------4-----------------------
Denormalizing your data with Azure Functions and Cosmos DB's change feed,"In this article, we're going",1,Thomas Weiss,NaN,2018,5,26,data-engineering,5,103,0,https://medium.com/@thomasweiss_io/denormalizing-your-data-with-azure-functions-and-cosmos-dbs-change-feed-c4a8687cda88?source=tag_archive---------5-----------------------,https://medium.com/@thomasweiss_io?source=tag_archive---------5-----------------------
